CMDLINE /Users/boris/Documents/Websites/SciPost/scipostenv/bin/python manage.py shell
MEM 82.683594 1519143036.6807
MEM 94.253906 1519143036.7818
MEM 94.437500 1519143036.8862
MEM 94.437500 1519143036.9876
MEM 94.585938 1519143037.0879
MEM 94.617188 1519143037.1933
MEM 94.617188 1519143037.2968
MEM 94.617188 1519143037.3976
MEM 95.265625 1519143037.5030
MEM 95.265625 1519143037.6037
MEM 95.265625 1519143037.7043
MEM 95.265625 1519143037.8048
MEM 95.265625 1519143037.9103
MEM 95.265625 1519143038.0141
MEM 95.265625 1519143038.1146
MEM 95.265625 1519143038.2199
MEM 95.265625 1519143038.3212
MEM 95.265625 1519143038.4268
MEM 95.265625 1519143038.5307
MEM 95.265625 1519143038.6362
MEM 95.265625 1519143038.7402
MEM 95.269531 1519143038.8441
MEM 95.269531 1519143038.9474
MEM 95.269531 1519143039.0477
MEM 95.269531 1519143039.1532
MEM 95.289062 1519143039.2587
MEM 95.312500 1519143039.3638
MEM 95.363281 1519143039.4645
MEM 95.464844 1519143039.5697
MEM 95.558594 1519143039.6752
MEM 95.648438 1519143039.7774
MEM 95.812500 1519143039.8805
MEM 95.886719 1519143039.9808
MEM 100.355469 1519143040.0840
MEM 105.359375 1519143040.1864
MEM 105.378906 1519143040.2875
MEM 105.402344 1519143040.3879
MEM 105.406250 1519143040.4931
MEM 105.414062 1519143040.5969
MEM 105.414062 1519143040.6972
MEM 105.414062 1519143040.8025
MEM 105.414062 1519143040.9033
MEM 105.953125 1519143041.0045
MEM 105.953125 1519143041.1101
MEM 105.953125 1519143041.2138
MEM 105.953125 1519143041.3143
MEM 105.953125 1519143041.4199
MEM 105.953125 1519143041.5203
MEM 105.953125 1519143041.6210
MEM 105.953125 1519143041.7214
MEM 105.953125 1519143041.8259
MEM 105.953125 1519143041.9271
MEM 105.953125 1519143042.0304
MEM 105.953125 1519143042.1309
MEM 105.953125 1519143042.2320
MEM 105.953125 1519143042.3325
MEM 105.953125 1519143042.4331
MEM 105.953125 1519143042.5338
MEM 105.953125 1519143042.6347
MEM 105.953125 1519143042.7356
MEM 105.953125 1519143042.8365
MEM 105.953125 1519143042.9406
MEM 105.980469 1519143043.0440
MEM 106.054688 1519143043.1471
MEM 106.210938 1519143043.2477
MEM 106.269531 1519143043.3532
MEM 106.386719 1519143043.4542
MEM 106.421875 1519143043.5548
MEM 106.539062 1519143043.6550
MEM 106.738281 1519143043.7553
MEM 106.972656 1519143043.8561
MEM 116.582031 1519143043.9565
MEM 114.332031 1519143044.0600
MEM 114.332031 1519143044.1629
MEM 114.343750 1519143044.2635
MEM 114.363281 1519143044.3645
MEM 114.363281 1519143044.4687
MEM 114.367188 1519143044.5694
MEM 114.367188 1519143044.6699
MEM 114.367188 1519143044.7711
MEM 114.367188 1519143044.8765
MEM 114.367188 1519143044.9804
MEM 114.367188 1519143045.0810
MEM 114.367188 1519143045.1865
MEM 114.367188 1519143045.2870
MEM 114.367188 1519143045.3878
MEM 114.367188 1519143045.4933
MEM 114.367188 1519143045.5974
MEM 114.367188 1519143045.7029
MEM 114.367188 1519143045.8044
MEM 114.367188 1519143045.9100
MEM 114.367188 1519143046.0108
MEM 114.367188 1519143046.1141
MEM 114.367188 1519143046.2145
MEM 114.367188 1519143046.3174
MEM 114.367188 1519143046.4196
MEM 114.367188 1519143046.5200
MEM 114.367188 1519143046.6211
MEM 114.367188 1519143046.7253
MEM 114.367188 1519143046.8306
MEM 114.367188 1519143046.9342
MEM 114.398438 1519143047.0364
MEM 114.480469 1519143047.1367
MEM 114.500000 1519143047.2372
MEM 114.531250 1519143047.3377
MEM 114.570312 1519143047.4407
MEM 116.574219 1519143047.5461
MEM 116.660156 1519143047.6466
MEM 116.660156 1519143047.7475
MEM 116.660156 1519143047.8479
MEM 116.660156 1519143047.9531
MEM 116.660156 1519143048.0537
MEM 116.660156 1519143048.1543
MEM 116.660156 1519143048.2547
MEM 116.660156 1519143048.3603
MEM 116.660156 1519143048.4639
MEM 116.660156 1519143048.5646
MEM 116.660156 1519143048.6699
MEM 116.660156 1519143048.7704
MEM 116.660156 1519143048.8711
MEM 116.660156 1519143048.9766
MEM 116.660156 1519143049.0773
MEM 116.660156 1519143049.1805
MEM 116.660156 1519143049.2811
MEM 116.660156 1519143049.3864
MEM 116.660156 1519143049.4870
MEM 116.660156 1519143049.5877
MEM 116.660156 1519143049.6933
MEM 116.660156 1519143049.7973
MEM 116.660156 1519143049.8978
MEM 116.660156 1519143050.0032
MEM 116.660156 1519143050.1037
MEM 116.660156 1519143050.2044
MEM 116.660156 1519143050.3099
MEM 116.660156 1519143050.4139
MEM 116.660156 1519143050.5143
MEM 116.660156 1519143050.6198
MEM 116.660156 1519143050.7210
MEM 116.660156 1519143050.8266
MEM 116.660156 1519143050.9305
MEM 116.660156 1519143051.0312
MEM 116.660156 1519143051.1318
MEM 116.671875 1519143051.2361
MEM 116.671875 1519143051.3366
MEM 116.722656 1519143051.4377
MEM 116.792969 1519143051.5432
MEM 121.628906 1519143051.6469
MEM 125.832031 1519143051.7478
MEM 125.832031 1519143051.8530
MEM 125.832031 1519143051.9540
MEM 125.832031 1519143052.0544
MEM 125.832031 1519143052.1597
MEM 125.832031 1519143052.2634
MEM 125.832031 1519143052.3638
MEM 125.832031 1519143052.4645
MEM 125.832031 1519143052.5688
MEM 125.832031 1519143052.6694
MEM 125.832031 1519143052.7699
MEM 125.832031 1519143052.8710
MEM 125.832031 1519143052.9766
MEM 125.832031 1519143053.0805
MEM 125.832031 1519143053.1811
MEM 125.832031 1519143053.2857
MEM 125.832031 1519143053.3866
MEM 125.832031 1519143053.4873
MEM 125.832031 1519143053.5879
MEM 125.832031 1519143053.6884
MEM 125.832031 1519143053.7938
MEM 125.832031 1519143053.8943
MEM 125.832031 1519143053.9971
MEM 125.832031 1519143054.0975
MEM 125.832031 1519143054.1985
MEM 125.832031 1519143054.3032
MEM 125.832031 1519143054.4043
MEM 125.832031 1519143054.5083
MEM 125.832031 1519143054.6136
MEM 125.832031 1519143054.7141
MEM 125.832031 1519143054.8146
MEM 125.832031 1519143054.9199
MEM 125.832031 1519143055.0203
MEM 124.816406 1519143055.1207
MEM 124.066406 1519143055.2210
MEM 124.066406 1519143055.3225
MEM 124.066406 1519143055.4233
MEM 124.066406 1519143055.5246
MEM 124.066406 1519143055.6268
MEM 124.074219 1519143055.7343
MEM 124.074219 1519143055.8362
MEM 124.074219 1519143055.9406
MEM 124.074219 1519143056.0440
MEM 124.074219 1519143056.1469
MEM 124.074219 1519143056.2525
MEM 124.074219 1519143056.3532
MEM 124.074219 1519143056.4543
MEM 124.074219 1519143056.5599
MEM 124.074219 1519143056.6636
MEM 124.074219 1519143056.7643
MEM 124.074219 1519143056.8697
MEM 124.074219 1519143056.9710
MEM 124.074219 1519143057.0765
MEM 124.074219 1519143057.1804
MEM 124.074219 1519143057.2808
MEM 124.074219 1519143057.3864
MEM 124.074219 1519143057.4876
MEM 124.074219 1519143057.5931
MEM 124.074219 1519143057.6971
MEM 124.074219 1519143057.7974
MEM 124.074219 1519143057.8982
MEM 124.074219 1519143058.0032
MEM 124.074219 1519143058.1043
MEM 124.074219 1519143058.2045
MEM 124.074219 1519143058.3048
MEM 124.074219 1519143058.4100
MEM 124.074219 1519143058.5108
MEM 124.265625 1519143058.6123
MEM 124.265625 1519143058.7127
MEM 124.265625 1519143058.8135
MEM 124.265625 1519143058.9173
MEM 124.265625 1519143059.0197
MEM 124.265625 1519143059.1199
MEM 124.265625 1519143059.2208
MEM 124.265625 1519143059.3261
MEM 124.265625 1519143059.4295
MEM 124.265625 1519143059.5302
MEM 124.265625 1519143059.6307
MEM 124.265625 1519143059.7362
MEM 124.265625 1519143059.8366
MEM 124.265625 1519143059.9406
MEM 124.265625 1519143060.0439
MEM 124.265625 1519143060.1470
MEM 124.265625 1519143060.2524
MEM 124.265625 1519143060.3532
MEM 124.265625 1519143060.4537
MEM 124.265625 1519143060.5542
MEM 124.265625 1519143060.6581
MEM 124.265625 1519143060.7606
MEM 124.265625 1519143060.8626
MEM 124.265625 1519143060.9637
MEM 124.265625 1519143061.0693
MEM 124.265625 1519143061.1699
MEM 124.265625 1519143061.2701
MEM 124.265625 1519143061.3709
MEM 124.265625 1519143061.4742
MEM 124.265625 1519143061.5773
MEM 124.265625 1519143061.6777
MEM 124.289062 1519143061.7808
MEM 124.363281 1519143061.8863
MEM 124.382812 1519143061.9866
MEM 125.875000 1519143062.0872
MEM 125.886719 1519143062.1925
MEM 125.886719 1519143062.2977
MEM 125.886719 1519143062.4029
MEM 125.886719 1519143062.5039
MEM 125.886719 1519143062.6043
MEM 125.886719 1519143062.7047
MEM 125.886719 1519143062.8102
MEM 125.886719 1519143062.9137
MEM 125.886719 1519143063.0192
MEM 125.886719 1519143063.1199
MEM 125.886719 1519143063.2207
MEM 125.886719 1519143063.3262
MEM 125.886719 1519143063.4303
MEM 125.886719 1519143063.5309
MEM 125.886719 1519143063.6365
MEM 125.886719 1519143063.7376
MEM 125.886719 1519143063.8414
MEM 125.886719 1519143063.9436
MEM 125.886719 1519143064.0440
MEM 125.886719 1519143064.1470
MEM 125.886719 1519143064.2525
MEM 125.886719 1519143064.3532
MEM 125.886719 1519143064.4537
MEM 125.886719 1519143064.5592
MEM 125.886719 1519143064.6637
MEM 125.886719 1519143064.7644
MEM 125.925781 1519143064.8696
MEM 125.957031 1519143064.9703
MEM 125.976562 1519143065.0708
MEM 125.988281 1519143065.1763
MEM 126.039062 1519143065.2769
MEM 126.093750 1519143065.3802
MEM 126.105469 1519143065.4807
MEM 126.156250 1519143065.5862
MEM 126.226562 1519143065.6875
MEM 126.292969 1519143065.7927
MEM 126.292969 1519143065.8958
MEM 126.292969 1519143065.9961
MEM 126.292969 1519143066.0964
MEM 126.308594 1519143066.1967
MEM 126.308594 1519143066.2970
MEM 126.308594 1519143066.3991
MEM 126.308594 1519143066.5041
MEM 126.308594 1519143066.6044
MEM 126.308594 1519143066.7063
MEM 126.308594 1519143066.8105
MEM 126.308594 1519143066.9136
MEM 126.308594 1519143067.0193
MEM 126.308594 1519143067.1199
MEM 126.308594 1519143067.2204
MEM 126.308594 1519143067.3208
MEM 126.308594 1519143067.4263
MEM 126.308594 1519143067.5273
MEM 126.308594 1519143067.6303
MEM 126.308594 1519143067.7310
MEM 126.308594 1519143067.8365
MEM 126.308594 1519143067.9406
MEM 126.308594 1519143068.0439
MEM 126.308594 1519143068.1469
MEM 126.308594 1519143068.2525
MEM 126.308594 1519143068.3532
MEM 126.308594 1519143068.4541
MEM 126.308594 1519143068.5596
MEM 126.308594 1519143068.6636
MEM 126.308594 1519143068.7642
MEM 126.308594 1519143068.8697
MEM 126.308594 1519143068.9704
MEM 126.308594 1519143069.0711
MEM 126.308594 1519143069.1766
MEM 126.308594 1519143069.2773
MEM 126.308594 1519143069.3803
MEM 126.308594 1519143069.4856
MEM 126.308594 1519143069.5867
MEM 126.308594 1519143069.6874
MEM 126.308594 1519143069.7929
MEM 126.308594 1519143069.8969
MEM 126.308594 1519143069.9975
MEM 126.308594 1519143070.0990
MEM 126.308594 1519143070.2035
MEM 126.308594 1519143070.3044
MEM 126.328125 1519143070.4051
MEM 126.347656 1519143070.5062
MEM 126.378906 1519143070.6083
MEM 126.417969 1519143070.7136
MEM 126.460938 1519143070.8191
MEM 126.531250 1519143070.9199
MEM 126.554688 1519143071.0204
MEM 126.625000 1519143071.1209
MEM 126.675781 1519143071.2212
MEM 126.726562 1519143071.3220
MEM 126.777344 1519143071.4273
MEM 126.875000 1519143071.5291
MEM 128.460938 1519143071.6300
MEM 129.621094 1519143071.7304
MEM 129.621094 1519143071.8311
MEM 129.621094 1519143071.9359
MEM 129.621094 1519143072.0362
MEM 129.621094 1519143072.1364
MEM 129.621094 1519143072.2368
MEM 122.886719 1519143072.3373
MEM 122.886719 1519143072.4428
MEM 122.886719 1519143072.5469
MEM 122.886719 1519143072.6524
MEM 122.886719 1519143072.7532
MEM 122.886719 1519143072.8538
MEM 122.886719 1519143072.9542
MEM 122.886719 1519143073.0597
MEM 122.886719 1519143073.1635
MEM 122.886719 1519143073.2641
MEM 122.886719 1519143073.3696
MEM 122.886719 1519143073.4706
MEM 122.886719 1519143073.5710
MEM 122.886719 1519143073.6765
MEM 122.886719 1519143073.7802
MEM 122.886719 1519143073.8808
MEM 122.886719 1519143073.9864
MEM 122.886719 1519143074.0874
MEM 122.886719 1519143074.1929
MEM 122.886719 1519143074.2968
MEM 122.886719 1519143074.3974
MEM 122.886719 1519143074.5030
MEM 122.886719 1519143074.6039
MEM 122.886719 1519143074.7043
MEM 122.886719 1519143074.8098
MEM 122.886719 1519143074.9106
MEM 122.886719 1519143075.0135
MEM 122.886719 1519143075.1141
MEM 122.886719 1519143075.2196
MEM 122.886719 1519143075.3210
MEM 122.886719 1519143075.4235
MEM 122.886719 1519143075.5273
MEM 122.886719 1519143075.6292
MEM 122.886719 1519143075.7301
MEM 122.886719 1519143075.8307
MEM 122.886719 1519143075.9363
MEM 122.886719 1519143076.0367
MEM 122.886719 1519143076.1372
MEM 122.886719 1519143076.2376
MEM 122.886719 1519143076.3400
MEM 122.886719 1519143076.4440
MEM 122.886719 1519143076.5468
MEM 122.886719 1519143076.6523
MEM 122.886719 1519143076.7537
MEM 122.886719 1519143076.8543
MEM 122.886719 1519143076.9598
MEM 122.886719 1519143077.0634
MEM 122.886719 1519143077.1690
MEM 122.886719 1519143077.2699
MEM 122.886719 1519143077.3704
MEM 122.886719 1519143077.4710
MEM 122.886719 1519143077.5766
MEM 122.886719 1519143077.6801
MEM 122.886719 1519143077.7807
MEM 122.886719 1519143077.8862
MEM 122.886719 1519143077.9872
MEM 122.886719 1519143078.0876
MEM 122.886719 1519143078.1932
MEM 122.886719 1519143078.2967
MEM 122.886719 1519143078.4023
MEM 122.886719 1519143078.5030
MEM 122.886719 1519143078.6038
MEM 122.886719 1519143078.7043
MEM 122.886719 1519143078.8098
MEM 122.886719 1519143078.9134
MEM 122.886719 1519143079.0140
MEM 122.886719 1519143079.1195
MEM 122.886719 1519143079.2199
MEM 122.886719 1519143079.3204
MEM 122.886719 1519143079.4209
MEM 122.886719 1519143079.5265
MEM 122.886719 1519143079.6301
MEM 122.886719 1519143079.7306
MEM 122.886719 1519143079.8361
MEM 122.886719 1519143079.9366
MEM 122.886719 1519143080.0371
MEM 122.886719 1519143080.1376
MEM 122.886719 1519143080.2431
MEM 122.886719 1519143080.3458
MEM 122.886719 1519143080.4472
MEM 122.886719 1519143080.5527
MEM 122.886719 1519143080.6532
MEM 122.886719 1519143080.7538
MEM 122.886719 1519143080.8542
MEM 122.886719 1519143080.9597
MEM 122.886719 1519143081.0633
MEM 122.886719 1519143081.1688
MEM 122.886719 1519143081.2699
MEM 122.886719 1519143081.3704
MEM 122.886719 1519143081.4709
MEM 122.886719 1519143081.5764
MEM 122.886719 1519143081.6817
MEM 122.886719 1519143081.7865
MEM 122.886719 1519143081.8870
MEM 122.886719 1519143081.9875
MEM 122.886719 1519143082.0931
MEM 122.886719 1519143082.1966
MEM 122.886719 1519143082.2972
MEM 122.886719 1519143082.4026
MEM 122.886719 1519143082.5030
MEM 122.886719 1519143082.6037
MEM 122.886719 1519143082.7043
MEM 122.886719 1519143082.8099
MEM 122.886719 1519143082.9132
MEM 122.886719 1519143083.0138
MEM 122.886719 1519143083.1193
MEM 122.886719 1519143083.2199
MEM 122.886719 1519143083.3204
MEM 122.886719 1519143083.4209
MEM 122.886719 1519143083.5264
MEM 122.886719 1519143083.6299
MEM 122.886719 1519143083.7305
MEM 122.886719 1519143083.8360
MEM 122.886719 1519143083.9366
MEM 122.886719 1519143084.0370
MEM 122.886719 1519143084.1374
MEM 122.886719 1519143084.2429
MEM 122.886719 1519143084.3457
MEM 122.886719 1519143084.4466
MEM 122.886719 1519143084.5521
MEM 122.886719 1519143084.6537
MEM 122.886719 1519143084.7542
MEM 122.886719 1519143084.8597
MEM 122.886719 1519143084.9632
MEM 122.886719 1519143085.0638
MEM 122.886719 1519143085.1694
MEM 122.886719 1519143085.2699
MEM 122.886719 1519143085.3704
MEM 122.886719 1519143085.4742
MEM 122.886719 1519143085.5773
MEM 122.886719 1519143085.6798
MEM 122.886719 1519143085.7802
MEM 122.886719 1519143085.8807
MEM 122.886719 1519143085.9859
MEM 122.886719 1519143086.0864
MEM 122.886719 1519143086.1870
MEM 122.886719 1519143086.2875
MEM 122.886719 1519143086.3930
MEM 122.886719 1519143086.4966
MEM 122.886719 1519143086.5971
MEM 122.886719 1519143086.6983
MEM 122.886719 1519143086.8032
MEM 122.886719 1519143086.9037
MEM 122.886719 1519143087.0092
MEM 122.886719 1519143087.1131
MEM 122.886719 1519143087.2137
MEM 122.886719 1519143087.3193
MEM 122.886719 1519143087.4199
MEM 122.886719 1519143087.5204
MEM 122.886719 1519143087.6259
MEM 122.886719 1519143087.7298
MEM 122.886719 1519143087.8304
MEM 122.886719 1519143087.9361
MEM 122.886719 1519143088.0366
MEM 122.886719 1519143088.1372
MEM 122.886719 1519143088.2427
MEM 122.886719 1519143088.3465
MEM 122.886719 1519143088.4519
MEM 122.886719 1519143088.5532
MEM 122.886719 1519143088.6537
MEM 122.886719 1519143088.7540
MEM 122.886719 1519143088.8595
MEM 122.886719 1519143088.9631
MEM 122.886719 1519143089.0637
MEM 122.886719 1519143089.1693
MEM 122.886719 1519143089.2747
MEM 122.886719 1519143089.3773
MEM 122.886719 1519143089.4795
MEM 122.886719 1519143089.5799
MEM 122.886719 1519143089.6805
MEM 122.886719 1519143089.7849
MEM 122.886719 1519143089.8865
MEM 122.886719 1519143089.9920
MEM 122.886719 1519143090.0965
MEM 122.886719 1519143090.2021
MEM 122.886719 1519143090.3032
MEM 122.886719 1519143090.4036
MEM 122.886719 1519143090.5040
MEM 122.886719 1519143090.6045
MEM 122.886719 1519143090.7094
MEM 122.886719 1519143090.8131
MEM 122.886719 1519143090.9176
MEM 122.886719 1519143091.0189
MEM 122.886719 1519143091.1200
MEM 122.886719 1519143091.2207
MEM 122.886719 1519143091.3262
MEM 122.886719 1519143091.4298
MEM 122.886719 1519143091.5352
MEM 122.886719 1519143091.6370
MEM 122.886719 1519143091.7374
MEM 122.886719 1519143091.8429
MEM 122.886719 1519143091.9464
MEM 122.886719 1519143092.0470
MEM 122.886719 1519143092.1526
MEM 122.886719 1519143092.2533
MEM 122.886719 1519143092.3540
MEM 122.886719 1519143092.4594
MEM 122.886719 1519143092.5631
MEM 122.886719 1519143092.6637
MEM 122.886719 1519143092.7692
MEM 122.886719 1519143092.8697
MEM 122.886719 1519143092.9703
MEM 122.886719 1519143093.0706
MEM 122.886719 1519143093.1761
MEM 122.886719 1519143093.2798
MEM 122.886719 1519143093.3803
MEM 122.886719 1519143093.4859
MEM 122.886719 1519143093.5866
MEM 122.886719 1519143093.6870
MEM 122.886719 1519143093.7925
MEM 122.886719 1519143093.8964
MEM 122.886719 1519143093.9971
MEM 122.886719 1519143094.1026
MEM 122.886719 1519143094.2033
MEM 122.886719 1519143094.3037
MEM 122.886719 1519143094.4092
MEM 122.886719 1519143094.5131
MEM 122.886719 1519143094.6137
MEM 122.886719 1519143094.7192
MEM 122.886719 1519143094.8199
MEM 122.886719 1519143094.9207
MEM 122.886719 1519143095.0240
MEM 122.886719 1519143095.1272
MEM 122.886719 1519143095.2297
MEM 122.886719 1519143095.3303
MEM 122.886719 1519143095.4311
MEM 122.886719 1519143095.5319
MEM 122.886719 1519143095.6366
MEM 122.886719 1519143095.7373
MEM 122.886719 1519143095.8428
MEM 122.886719 1519143095.9464
MEM 122.886719 1519143096.0470
MEM 122.886719 1519143096.1525
MEM 122.886719 1519143096.2533
MEM 122.886719 1519143096.3539
MEM 122.886719 1519143096.4594
MEM 122.886719 1519143096.5636
MEM 122.886719 1519143096.6692
MEM 122.886719 1519143096.7699
MEM 122.886719 1519143096.8707
MEM 122.886719 1519143096.9761
MEM 122.886719 1519143097.0797
MEM 122.886719 1519143097.1803
MEM 122.886719 1519143097.2858
MEM 122.886719 1519143097.3866
MEM 122.886719 1519143097.4872
MEM 122.886719 1519143097.5927
MEM 122.886719 1519143097.6963
MEM 122.886719 1519143097.7967
MEM 122.886719 1519143097.9023
MEM 122.886719 1519143098.0032
MEM 122.886719 1519143098.1037
MEM 122.886719 1519143098.2092
MEM 122.886719 1519143098.3130
MEM 122.886719 1519143098.4186
MEM 122.886719 1519143098.5202
MEM 122.886719 1519143098.6206
MEM 122.886719 1519143098.7261
MEM 122.886719 1519143098.8297
MEM 122.886719 1519143098.9303
MEM 122.886719 1519143099.0358
MEM 122.886719 1519143099.1366
MEM 122.886719 1519143099.2372
MEM 122.886719 1519143099.3427
MEM 122.886719 1519143099.4466
MEM 122.886719 1519143099.5520
MEM 122.886719 1519143099.6538
MEM 122.886719 1519143099.7593
MEM 122.886719 1519143099.8627
MEM 122.886719 1519143099.9636
MEM 122.886719 1519143100.0691
MEM 122.886719 1519143100.1699
MEM 122.886719 1519143100.2704
MEM 122.886719 1519143100.3759
MEM 122.886719 1519143100.4796
MEM 122.089844 1519143100.5851
MEM 122.089844 1519143100.6866
MEM 122.089844 1519143100.7872
MEM 122.089844 1519143100.8926
MEM 121.304688 1519143100.9961
MEM 119.960938 1519143101.0965
